Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Phone Number,Transaction ID
1873,43,1,24,1,64,1,1,10,2,4.6,0,2,4,0,0,24,2,4,3649726169,3708
1874,64,1,23,1,44,48,3,18,0,2.9,0,2,1,0,0,49,0,6,2390037341,2880
1875,67,1,13,1,33,13,0,17,0,3.6,0,1,2,0,0,14,1,6,8112391988,2701
1876,63,1,3,2,71,41,1,3,3,3.9,0,3,3,0,0,6,2,5,4345858645,619
1877,54,1,19,1,36,12,1,7,0,2.6,0,2,4,0,0,20,5,5,294635745,3844
1878,69,1,6,0,62,37,0,16,0,3.6,0,1,1,0,0,3,2,0,5744855129,1306
1879,34,1,21,1,29,35,0,11,2,3.4,0,2,5,0,0,5,2,4,7784774513,1912
1880,56,1,24,1,33,41,0,4,1,3.5,0,3,1,0,0,46,1,1,6926294049,229
1881,34,1,2,1,33,29,0,24,0,3.1,0,4,0,0,0,8,3,4,369795704,3176
1882,58,1,2,1,41,29,1,18,3,4.3,0,0,4,0,0,13,1,1,6030892844,3282
1883,44,1,15,0,54,41,0,2,3,5.0,0,3,5,0,0,25,0,5,4867031624,1478
1884,25,1,0,0,58,9,1,5,1,4.9,0,4,5,0,0,39,3,3,7571812052,2448
1885,27,1,18,1,30,2,2,16,2,4.3,0,0,3,0,0,15,0,1,7445584109,922
1886,26,1,12,0,53,27,2,12,3,4.4,0,2,4,0,0,35,1,4,5876002576,1165
1887,18,1,6,0,91,3,0,0,1,4.4,0,1,3,0,0,46,1,1,6563422221,558
1888,64,1,9,1,44,33,3,6,0,3.5,0,1,1,0,0,3,4,4,5938680966,510
1889,62,1,9,1,89,40,3,21,3,3.4,0,0,2,0,0,48,2,6,5444167978,559
1890,59,1,19,1,57,32,0,15,1,2.5,0,3,3,0,0,27,0,6,9255546781,2548
1891,36,1,22,0,57,10,1,10,1,3.4,0,3,5,0,0,5,2,6,1587252748,3260
1892,69,1,12,0,74,28,1,7,2,2.6,0,5,3,0,0,48,3,5,6229150720,2902
1893,39,1,10,3,30,4,1,2,0,4.6,0,0,0,0,0,12,5,6,392751240,477
1894,28,1,5,1,20,7,0,18,2,3.7,0,5,1,0,0,10,4,3,7957850386,2682
1895,42,1,9,1,90,2,1,17,0,2.5,0,2,2,0,0,48,3,1,6515937246,1217
1896,31,1,11,1,61,46,0,9,0,4.5,0,3,1,0,0,3,3,4,1901445240,169
1897,57,1,14,2,51,27,1,6,0,2.9,0,1,4,0,0,19,5,4,1681739126,2989
1898,53,1,22,0,97,1,0,20,3,2.9,0,5,2,0,0,11,3,3,6458774552,2868
1899,59,1,13,1,97,42,0,11,0,3.5,0,4,3,0,0,25,5,4,8872677233,2038
1900,32,1,18,1,40,31,0,12,3,4.2,0,5,5,0,0,42,4,6,7416828261,3435
1901,65,1,12,0,85,14,2,2,2,3.3,0,3,2,0,0,34,1,5,8323709777,436
1902,56,1,21,1,76,2,2,0,3,3.9,0,5,5,0,0,50,1,5,4118729667,3510
1903,31,1,14,2,22,30,2,13,1,5.0,0,0,5,0,0,21,5,4,4862417294,2953
1904,59,1,13,1,63,32,1,6,2,3.3,0,0,4,0,0,37,0,6,6917641366,3434
1905,22,1,24,1,71,27,2,19,1,4.2,0,4,2,0,0,46,1,4,6463752776,971
1906,47,1,3,2,35,11,1,20,2,4.9,0,3,0,0,0,14,0,3,681199824,2050
1907,23,1,0,0,30,44,1,8,1,4.6,0,0,0,0,0,24,4,3,2335264997,3015
1908,69,1,19,1,74,30,0,14,0,4.8,0,1,5,0,0,36,2,2,9530848315,305
1909,18,1,15,0,71,9,3,4,3,2.7,0,2,3,0,0,19,3,1,8534822950,285
1910,50,1,23,1,84,16,2,1,1,4.3,0,4,5,0,0,12,2,4,5225945952,589
1911,29,1,14,2,38,31,2,24,0,3.8,0,5,1,0,0,13,3,5,3085639330,1967
1912,65,1,12,0,81,2,1,7,1,4.9,0,2,1,0,0,32,3,1,3910016131,2030
1913,29,1,23,1,56,5,2,4,3,3.4,0,1,0,0,0,5,2,1,230008555,656
1914,49,1,19,1,48,16,1,15,3,3.6,0,5,1,0,0,29,1,0,1355870799,2158
1915,28,1,18,1,97,1,0,8,0,3.4,0,5,4,0,0,40,2,3,2383291922,3401
1916,51,1,0,0,74,0,1,11,0,4.7,0,4,0,0,0,44,1,6,4919135076,3640
1917,26,1,9,1,50,6,2,0,3,3.0,0,4,3,0,0,3,3,1,7595920428,2536
1918,38,1,19,1,71,10,0,1,3,3.4,0,5,2,0,0,35,4,1,1899038011,792
1919,35,1,19,1,33,11,2,17,2,4.6,0,4,4,0,0,33,3,4,8325570512,2021
1920,34,1,0,0,56,45,1,13,2,3.1,0,2,1,0,0,20,4,1,6080253493,848
1921,51,1,2,1,84,6,1,17,1,2.8,0,0,4,0,0,40,1,2,3277442054,3655
1922,47,1,16,1,36,21,1,8,0,3.5,0,1,5,0,0,13,5,0,1000875482,1033
1923,18,1,6,0,63,16,2,15,2,4.6,0,4,4,0,0,9,4,4,9240209789,1134
1924,64,1,14,2,36,26,3,2,2,4.3,0,4,4,0,0,7,1,0,7554405503,2179
1925,30,1,10,3,63,21,1,7,0,4.8,0,5,2,0,0,42,4,5,2798769436,1390
1926,59,1,20,2,32,43,0,1,3,2.9,0,5,1,0,0,44,2,3,7605133160,367
1927,66,1,0,0,93,30,1,19,1,3.0,0,5,1,0,0,6,4,0,4206911217,2267
1928,40,1,13,1,29,8,1,16,2,2.9,0,3,4,0,0,8,1,2,5953886718,1564
1929,25,1,22,0,92,23,2,10,2,3.7,0,4,4,0,0,10,4,6,9987925109,501
1930,59,1,11,1,33,10,0,3,0,4.7,0,3,4,0,0,46,5,5,5378262959,2872
1931,66,1,13,1,52,32,0,21,1,3.5,0,0,5,0,0,26,1,6,6594145517,1322
1932,54,1,12,0,42,12,2,13,1,2.7,0,4,5,0,0,6,3,2,5257083424,1894
1933,42,1,9,1,36,19,1,23,1,5.0,0,1,2,0,0,47,2,2,7602187078,1164
1934,48,1,14,2,67,25,0,22,2,4.1,0,1,3,0,0,28,5,0,2846379606,2639
1935,34,1,10,3,43,21,0,6,3,2.7,0,3,2,0,0,23,0,0,1343886222,1609
1936,19,1,2,1,68,32,3,22,1,4.8,0,3,2,0,0,45,1,3,7529091124,1597
1937,70,1,12,0,60,22,2,20,2,4.3,0,4,0,0,0,44,4,2,3682267364,3552
1938,43,1,21,1,53,7,1,13,2,4.5,0,5,0,0,0,11,0,4,4274289438,868
1939,46,1,11,1,23,16,0,2,1,3.8,0,0,4,0,0,39,3,1,1549897686,1617
1940,66,1,6,0,57,34,0,11,3,3.7,0,0,5,0,0,20,4,2,250084509,762
1941,50,1,8,0,89,1,0,7,0,3.9,0,5,0,0,0,48,4,3,9466308354,433
1942,55,1,17,2,99,44,3,15,3,3.3,0,4,4,0,0,46,2,5,3488183520,1502
1943,63,1,13,1,28,0,1,5,0,3.4,0,2,1,0,0,22,4,4,1600046347,1362
1944,32,1,21,1,53,48,0,22,2,3.8,0,3,3,0,0,45,1,0,9758536013,1128
1945,30,1,9,1,45,3,1,6,3,2.7,0,3,2,0,0,49,1,2,985927797,893
1946,35,1,9,1,38,9,1,6,3,2.9,0,3,0,0,0,9,2,2,288950218,631
1947,59,1,13,1,49,17,1,23,2,4.5,0,0,4,0,0,41,2,5,365174468,3458
1948,59,1,16,1,32,31,1,7,2,2.6,0,3,5,0,0,2,4,4,6892768004,90
1949,54,1,24,1,37,6,0,3,3,3.1,0,3,3,0,0,39,4,1,737866527,2224
1950,63,1,5,1,80,26,0,7,3,4.7,0,5,5,0,0,12,4,5,3587404669,943
1951,43,1,0,0,78,3,0,2,2,4.6,0,1,2,0,0,26,4,2,1496796460,1903
1952,33,1,6,0,53,6,0,6,2,2.7,0,0,3,0,0,32,0,1,2768455814,3865
1953,57,1,17,2,82,19,0,24,2,4.6,0,4,0,0,0,50,1,1,5430075530,985
1954,25,1,19,1,33,5,3,8,1,4.8,0,1,4,0,0,3,4,3,1140434804,70
1955,26,1,6,0,77,5,1,16,3,4.2,0,0,2,0,0,3,5,5,2252520506,2930
1956,50,1,9,1,56,18,1,16,3,4.9,0,2,1,0,0,37,1,4,1184239216,1074
1957,70,1,21,1,37,35,1,16,3,4.9,0,1,1,0,0,20,2,3,7316462030,1662
1958,68,1,6,0,54,39,1,5,1,4.5,0,5,5,0,0,26,1,1,9338033033,2636
1959,39,1,18,1,67,27,1,7,3,2.7,0,1,5,0,0,47,1,5,3966890709,3581
1960,46,1,17,2,90,5,1,23,0,3.1,0,2,5,0,0,7,2,2,8043674002,3683
1961,57,1,11,1,72,20,0,18,2,3.3,0,0,0,0,0,40,2,0,2820752299,659
1962,47,1,3,2,59,27,0,1,2,2.6,0,1,2,0,0,45,3,5,126656920,1258
1963,40,1,8,0,45,14,1,19,0,4.4,0,3,4,0,0,20,4,3,2634722467,396
1964,52,1,18,1,30,21,0,16,1,3.9,0,0,4,0,0,11,2,6,1169484003,908
1965,40,1,13,1,51,47,2,5,2,4.6,0,4,1,0,0,50,3,4,662406874,2811
1966,67,1,23,1,90,13,1,23,0,4.9,0,5,1,0,0,25,3,5,2603276123,1734
1967,67,1,10,3,95,13,3,17,3,3.7,0,5,1,0,0,5,2,3,1856922922,2633
1968,37,1,5,1,81,9,0,24,0,3.7,0,5,4,0,0,4,5,0,1486325994,1130
1969,67,1,16,1,70,22,2,2,1,4.2,0,2,4,0,0,25,2,6,280205167,1925
1970,64,1,5,1,32,17,2,5,3,3.5,0,4,3,0,0,11,0,3,1557962914,696
1971,28,1,1,0,94,19,1,9,1,2.9,0,3,3,0,0,4,2,1,1970399059,981
1972,54,1,8,0,29,37,3,9,1,3.4,0,4,3,0,0,1,5,4,188012433,3894
1973,54,1,0,0,31,17,1,19,2,3.3,0,3,1,0,0,48,4,2,9536811419,283
1974,24,1,19,1,20,19,3,18,0,4.5,0,3,4,0,0,9,5,2,5512026317,3789
1975,27,1,6,0,44,41,1,15,3,4.6,0,2,0,0,0,2,4,3,3771062425,1112
1976,53,1,10,3,77,12,0,21,0,2.9,0,2,1,0,0,4,1,5,2036216960,3063
1977,32,1,7,0,51,49,1,16,1,3.2,0,3,3,0,0,43,4,3,5912609164,1851
1978,24,1,14,2,49,8,1,20,2,2.6,0,3,2,0,0,32,0,0,9158568690,3740
1979,45,1,22,0,78,20,0,11,1,3.8,0,1,5,0,0,1,1,5,5606425058,2023
1980,49,1,11,1,98,41,0,2,1,2.8,0,4,5,0,0,38,3,3,2597197983,1273
1981,51,1,14,2,94,14,1,8,3,4.4,0,5,5,0,0,25,4,3,9685106709,2978
1982,69,1,17,2,91,21,0,22,2,4.7,0,1,1,0,0,42,4,5,6377152461,3365
1983,41,1,22,0,77,15,1,21,2,2.7,0,4,0,0,0,32,4,4,5354675073,527
1984,59,1,15,0,97,9,1,16,2,2.6,0,2,3,0,0,21,3,5,7653404336,3313
1985,26,1,19,1,58,47,1,1,2,3.4,0,0,0,0,0,26,4,3,3858304683,259
1986,23,1,6,0,97,41,1,6,1,3.9,0,1,0,0,0,6,2,3,3764144983,3161
1987,62,1,4,3,48,3,0,8,2,3.4,0,3,0,0,0,14,5,5,8862344206,1634
1988,69,1,1,0,23,44,3,23,2,3.4,0,3,1,0,0,4,1,5,7244364937,3367
1989,46,1,13,1,79,45,1,6,3,3.9,0,2,2,0,0,26,0,6,8376183116,3590
1990,35,1,12,0,42,19,2,4,1,4.0,0,1,1,0,0,39,4,1,5594374687,3415
1991,32,1,0,0,95,6,0,23,1,3.4,0,3,0,0,0,15,4,0,8914936791,612
1992,46,1,20,2,29,24,1,3,2,3.7,0,5,3,0,0,1,5,2,4687670433,1805
1993,33,1,9,1,98,29,0,6,3,4.9,0,4,0,0,0,28,5,4,1011878819,2914
1994,32,1,2,1,96,3,2,17,1,5.0,0,1,1,0,0,17,1,6,2436736898,2517
1995,33,1,22,0,66,27,1,3,0,2.9,0,0,3,0,0,24,2,6,6160543648,3179
1996,67,1,3,2,80,24,2,20,1,3.0,0,2,4,0,0,29,3,5,6991277538,894
1997,67,1,20,2,27,40,0,9,2,3.3,0,1,3,0,0,18,1,2,5683761362,1486
1998,42,1,0,0,25,6,1,17,0,4.7,0,4,1,0,0,10,3,1,3153956259,1161
1999,20,1,13,1,45,44,1,14,0,3.4,0,3,0,0,0,19,1,5,2538381859,2736
2000,39,1,21,1,89,41,0,9,3,4.6,0,2,0,0,0,26,3,4,2648399169,1745
2001,26,1,1,0,27,4,1,10,3,3.6,0,5,0,0,0,25,1,1,1742129111,878
2002,51,1,22,0,90,49,2,17,3,2.6,0,3,2,0,0,2,3,3,1286526287,1147
2003,31,1,16,1,65,31,1,18,2,2.7,0,1,1,0,0,19,4,2,5244429248,565
2004,68,1,20,2,72,18,2,2,1,3.1,0,5,1,0,0,32,1,5,2835903923,1587
2005,44,1,17,2,70,9,0,2,0,3.2,0,1,0,0,0,13,1,1,5740059895,1227
2006,18,1,14,2,82,41,1,5,3,3.4,0,4,5,0,0,30,4,3,5181846562,459
2007,58,1,15,0,97,30,2,16,0,4.4,0,3,1,0,0,2,2,0,2806387508,2397
2008,26,1,16,1,25,45,1,19,2,3.2,0,1,0,0,0,8,4,5,8983417944,2755
2009,57,1,19,1,48,8,1,7,1,2.5,0,4,2,0,0,27,4,2,7566453038,2595
2010,37,1,3,2,99,0,1,9,2,3.8,0,5,3,0,0,26,5,1,9613146466,2100
2011,24,1,23,1,21,42,1,12,2,4.4,0,5,0,0,0,3,3,1,4774466783,3085
2012,57,1,14,2,94,47,1,0,1,3.7,0,3,1,0,0,4,0,4,5695200990,1512
2013,48,1,11,1,53,27,0,8,0,3.2,0,0,5,0,0,5,1,3,8121636803,261
2014,39,1,0,0,70,45,1,15,3,4.9,0,4,4,0,0,25,3,5,3885342932,623
2015,51,1,19,1,26,48,0,1,2,3.9,0,5,4,0,0,47,4,1,8074447781,2441
2016,57,1,1,0,82,45,2,16,2,4.5,0,3,3,0,0,8,2,3,9493946156,203
2017,53,1,17,2,47,18,2,22,3,3.4,0,2,4,0,0,20,3,3,9219339666,313
2018,70,1,21,1,32,20,2,8,3,4.1,0,5,3,0,0,42,0,2,9945318329,1287
2019,60,1,0,0,97,3,2,6,0,4.5,0,3,5,0,0,20,0,6,7293031270,89
2020,31,1,16,1,68,11,2,18,3,4.7,0,4,5,0,0,23,1,3,2755834398,2352
2021,41,1,23,1,23,37,1,0,3,4.8,0,2,3,0,0,26,1,5,6445468976,3070
2022,62,1,7,0,33,18,1,8,3,4.4,0,3,4,0,0,48,5,5,1295046494,2514
2023,59,1,12,0,38,0,2,1,3,4.0,0,0,5,0,0,16,1,1,4911451273,1155
2024,46,1,21,1,68,11,2,20,3,4.1,0,0,5,0,0,28,1,1,8042645964,2101
2025,62,1,21,1,23,3,0,19,0,3.7,0,0,1,0,0,39,4,6,991971351,1902
2026,42,1,16,1,29,7,1,21,2,3.0,0,0,1,0,0,43,3,3,8979918630,1806
2027,37,1,15,0,35,18,1,14,3,3.6,0,0,1,0,0,45,0,2,2462932827,302
2028,50,1,17,2,73,26,2,6,0,4.8,0,5,4,0,0,50,2,2,2021693052,127
2029,29,1,17,2,84,34,3,17,0,3.7,0,1,0,0,0,10,5,1,9831688843,1686
2030,25,1,15,0,23,25,1,16,1,4.6,0,0,3,0,0,40,4,5,3264745188,3039
2031,66,1,22,0,67,30,2,8,2,2.8,0,5,4,0,0,38,2,4,7843825056,1305
2032,21,1,21,1,51,32,0,4,1,4.0,0,2,4,0,0,2,2,4,3363985218,3513
2033,46,1,2,1,36,39,1,12,3,4.2,0,2,3,0,0,13,1,0,9493031027,2033
2034,57,1,11,1,55,12,0,13,2,3.6,0,1,1,0,0,33,5,0,8709031506,2852
2035,61,1,18,1,30,0,1,15,1,2.9,0,2,5,0,0,27,4,4,7162433472,3145
2036,53,1,24,1,70,35,2,24,2,4.1,0,5,1,0,0,43,0,6,2862558529,536
2037,37,1,2,1,63,22,2,10,3,3.1,0,4,3,0,0,46,1,6,8408000404,2539
2038,39,1,1,0,87,12,2,8,2,4.3,0,1,1,0,0,7,5,1,8928091475,3168
2039,53,1,2,1,70,3,0,14,1,4.4,0,3,3,0,0,35,2,3,989640681,2651
2040,35,1,24,1,51,22,1,13,1,3.1,0,1,3,0,0,31,3,1,1176805383,2271
2041,69,1,12,0,25,39,3,7,1,2.9,0,3,2,0,0,42,5,5,6830980960,1207
2042,66,1,10,3,32,31,2,10,3,3.2,0,1,3,0,0,14,4,1,3937509541,240
2043,19,1,17,2,52,0,1,18,1,4.0,0,2,0,0,0,35,5,4,2053101150,1829
2044,47,1,6,0,33,31,1,4,2,2.7,0,4,4,0,0,49,4,6,4643633881,1864
2045,49,1,11,1,68,24,0,14,1,3.0,0,1,2,0,0,17,4,3,1010584733,664
2046,31,1,12,0,20,9,1,18,0,4.4,0,4,1,0,0,26,4,5,2745666730,2983
2047,39,1,13,1,32,35,1,12,3,2.8,0,0,2,0,0,30,1,2,2277339030,443
2048,58,1,12,0,82,6,1,19,2,3.1,0,1,5,0,0,32,1,0,534744036,1583
2049,45,1,20,2,64,21,3,16,3,3.9,0,2,1,0,0,35,0,5,7470295819,165
2050,68,1,3,2,24,38,0,2,0,2.7,0,3,4,0,0,15,5,0,2346124401,797
2051,35,1,8,0,96,23,1,20,2,3.4,0,2,5,0,0,10,3,0,5303139285,2151
2052,65,1,24,1,94,20,0,1,1,3.8,0,1,2,0,0,14,2,4,6589619919,984
2053,45,1,0,0,48,28,1,7,3,3.7,0,4,0,0,0,30,0,0,3054988568,3339
2054,19,1,22,0,60,49,2,17,1,4.5,0,0,0,0,0,16,2,3,2372109458,818
2055,65,1,23,1,56,29,3,6,1,2.9,0,4,1,0,0,14,4,0,162956946,59
2056,28,1,7,0,33,42,1,19,0,3.4,0,3,0,0,0,28,0,6,5269785198,2242
2057,55,1,0,0,46,22,0,2,1,4.4,0,1,0,0,0,29,4,4,3718749101,1359
2058,66,1,21,1,37,40,0,24,1,4.2,0,2,4,0,0,5,4,2,1167116744,3045
2059,29,1,16,1,98,46,1,3,3,3.3,0,3,5,0,0,17,0,5,3609269229,1325
2060,56,1,18,1,50,4,3,0,1,3.7,0,1,1,0,0,50,4,6,8315067191,1886
2061,21,1,1,0,63,48,1,2,0,3.2,0,3,3,0,0,23,0,5,4613485290,3621
2062,32,1,23,1,70,21,2,11,2,2.6,0,4,5,0,0,22,3,0,1486196243,2212
2063,54,1,4,3,63,39,0,19,0,2.8,0,4,4,0,0,15,1,5,53182896,3650
2064,61,1,18,1,86,13,1,5,0,2.9,0,5,4,0,0,32,1,4,4639167972,2524
2065,31,1,17,2,99,3,1,8,2,4.0,0,0,0,0,0,5,0,4,7580223216,2619
2066,27,1,20,2,40,36,1,2,1,2.9,0,4,2,0,0,6,0,1,4574121412,29
2067,64,1,20,2,92,12,1,13,0,4.7,0,2,5,0,0,44,3,3,3951390829,3363
2068,60,1,13,1,21,19,3,0,0,3.1,0,1,0,0,0,23,1,3,5034317395,3219
2069,70,1,12,0,81,44,3,1,2,3.9,0,2,5,0,0,44,5,4,3284743534,2160
2070,36,1,24,1,82,42,1,9,0,3.4,0,1,2,0,0,3,3,5,5158235804,101
2071,56,1,12,0,88,26,3,18,1,3.1,0,1,1,0,0,14,1,4,6290156525,281
2072,69,1,10,3,100,39,2,24,0,4.8,0,3,5,0,0,37,4,5,2428191864,49
2073,39,1,0,0,66,20,1,0,3,3.9,0,2,3,0,0,22,0,6,4676119044,540
2074,38,1,1,0,25,42,2,8,3,3.5,0,3,3,0,0,2,4,2,7951287724,2409
2075,36,1,15,0,53,8,1,23,2,3.1,0,2,2,0,0,44,3,3,8856144683,3028
2076,46,1,23,1,28,39,2,21,0,4.7,0,0,1,0,0,49,3,4,3629339081,2373
2077,59,1,6,0,23,8,2,9,0,4.6,0,1,2,0,0,22,3,1,1795593909,1437
2078,64,1,15,0,34,26,0,14,0,3.3,0,0,2,0,0,26,0,0,664379041,3823
2079,49,1,5,1,42,10,1,2,1,3.2,0,5,3,0,0,40,3,6,1943083182,1759
2080,32,1,11,1,24,25,0,22,2,3.1,0,3,3,0,0,16,4,5,5356362665,1379
2081,29,1,22,0,47,40,2,7,0,3.5,0,2,2,0,0,17,3,1,8488195386,2065
2082,24,1,4,3,78,0,2,5,1,4.3,0,2,4,0,0,48,0,1,9742128151,658
2083,41,1,11,1,89,3,1,24,2,2.9,0,1,2,0,0,28,5,2,5051639207,1724
2084,41,1,15,0,59,23,0,14,0,2.7,0,2,5,0,0,26,2,3,9002525265,1371
2085,32,1,2,1,94,44,2,3,2,4.0,0,0,4,0,0,43,0,5,515920961,2311
2086,69,1,11,1,49,31,1,20,0,4.6,0,1,2,0,0,38,3,6,4517809790,2225
2087,65,1,5,1,89,33,0,0,2,4.7,0,2,0,0,0,36,1,2,4284381785,1372
2088,54,1,8,0,91,48,1,2,2,4.7,0,2,4,0,0,1,2,6,5308693789,17
2089,39,1,14,2,89,4,0,14,1,4.0,0,1,4,0,0,49,3,0,3161326569,548
2090,37,1,10,3,57,19,0,6,1,3.6,0,1,2,0,0,41,2,2,3914286589,179
2091,51,1,21,1,71,20,2,20,3,3.4,0,3,2,0,0,21,3,4,3748744871,1667
2092,26,1,11,1,97,46,3,0,0,3.0,0,4,3,0,0,24,0,5,2539889338,249
2093,42,1,14,2,45,22,1,19,0,2.6,0,0,3,0,0,27,0,6,9745667027,407
2094,21,1,5,1,91,46,1,12,1,4.2,0,5,5,0,0,4,3,0,9387331895,3567
2095,53,1,21,1,25,39,1,9,1,3.4,0,0,4,0,0,19,5,0,866686821,2935
2096,36,1,9,1,63,30,1,7,0,4.0,0,2,5,0,0,1,0,3,2147346553,3181
2097,21,1,5,1,52,32,0,2,2,4.7,0,3,2,0,0,27,3,0,9316289836,2474
2098,33,1,20,2,43,14,2,5,3,3.9,0,2,3,0,0,5,2,6,3714843815,3813
2099,49,1,24,1,28,17,1,23,2,3.3,0,2,0,0,0,20,5,5,853891428,2207
2100,31,1,24,1,78,35,0,8,2,2.9,0,3,1,0,0,50,4,0,2027763317,3040
2101,68,1,23,1,31,21,1,19,1,4.4,0,4,2,0,0,36,1,3,9740210405,3323
2102,49,1,16,1,23,36,1,2,3,3.6,0,1,3,0,0,12,0,1,6669027605,3361
2103,23,1,8,0,25,11,1,3,1,4.5,0,4,5,0,0,23,1,4,4370506781,1783
2104,30,1,13,1,86,13,2,18,2,3.7,0,4,5,0,0,21,5,6,3276874398,3834
2105,53,1,17,2,88,30,1,6,1,2.8,0,0,2,0,0,47,5,6,6457513516,3837
2106,65,1,6,0,35,39,1,19,1,4.5,0,2,2,0,0,38,5,1,7359622195,265
2107,60,1,12,0,34,44,1,7,0,4.4,0,1,4,0,0,40,2,2,4946385668,1679
2108,46,1,13,1,75,7,1,1,3,3.3,0,4,4,0,0,35,4,5,487586991,2018
2109,54,1,9,1,46,33,3,0,3,4.2,0,3,1,0,0,4,2,5,1020317605,2921
2110,59,1,12,0,31,4,0,15,0,2.7,0,1,2,0,0,28,5,2,9718575593,1282
2111,52,1,21,1,93,25,0,5,1,3.9,0,1,5,0,0,36,3,2,6180996883,2629
2112,41,1,22,0,85,24,3,16,1,2.6,0,2,2,0,0,15,0,0,5639295970,2642
2113,43,1,1,0,68,41,1,10,0,4.5,0,2,0,0,0,7,1,3,667703414,1808
2114,63,1,5,1,40,45,1,3,1,2.7,0,2,5,0,0,29,4,2,4712696050,2085
2115,37,1,16,1,51,44,1,11,3,2.9,0,2,4,0,0,12,3,0,5807662410,3035
2116,44,1,15,0,85,38,1,22,3,3.4,0,2,5,0,0,16,0,1,7593256079,1243
2117,67,1,10,3,23,15,1,20,2,2.9,0,4,1,0,0,50,3,1,972816073,2825
2118,27,1,5,1,28,5,0,3,2,3.8,0,0,2,0,0,11,3,0,8716221078,827
2119,60,1,21,1,44,9,1,13,0,4.2,0,0,0,0,0,28,3,5,9264500454,2106
2120,58,1,12,0,57,26,1,9,1,3.5,0,3,5,0,0,36,5,1,5482324397,3256
2121,53,1,15,0,98,24,2,18,0,3.1,0,5,3,0,0,38,4,5,3723749298,1716
2122,43,1,0,0,68,1,1,13,3,3.5,0,2,0,0,0,32,0,4,1564036860,18
2123,32,1,10,3,36,45,0,20,0,4.0,0,4,1,0,0,42,3,6,7336464731,2706
2124,54,1,4,3,71,26,0,5,1,3.7,0,1,1,0,0,22,3,1,5250653800,1980
2125,47,1,19,1,60,38,1,20,0,4.2,0,5,3,0,0,22,5,5,8813975469,3289
2126,57,1,4,3,87,28,1,0,0,4.8,0,2,5,0,0,31,4,5,2434044312,9
2127,63,1,17,2,38,0,3,11,3,4.1,0,4,1,0,0,28,2,4,1659390864,1468
2128,70,1,3,2,45,32,1,9,1,4.5,0,2,0,0,0,40,3,6,4005916669,2830
2129,62,1,4,3,47,30,0,5,0,2.7,0,4,0,0,0,21,4,6,3600743216,1450
2130,40,1,19,1,57,22,0,14,0,2.8,0,2,5,0,0,12,4,2,9815238129,376
2131,25,1,0,0,68,2,0,22,2,3.7,0,3,2,0,0,33,2,0,8565934495,3083
2132,19,1,18,1,52,25,1,18,0,3.6,0,2,1,0,0,9,0,3,2066245793,1361
2133,25,1,19,1,87,44,1,11,0,4.7,0,4,0,0,0,15,3,6,7075288513,1511
2134,21,1,8,0,34,18,1,13,2,3.8,0,4,4,0,0,13,0,0,5620542556,2215
2135,55,1,14,2,41,45,3,12,3,2.9,0,5,4,0,0,35,2,3,7353765616,2675
2136,34,1,22,0,94,4,2,24,3,4.6,0,2,3,0,0,1,3,2,6781670285,3885
2137,47,1,22,0,93,31,1,18,2,2.8,0,0,4,0,0,25,0,3,6588242411,1
2138,27,1,21,1,51,13,3,17,3,4.6,0,0,0,0,0,20,2,2,950685423,3354
2139,67,1,23,1,42,23,1,20,0,2.8,0,5,3,0,0,36,5,5,7146012387,3273
2140,40,1,3,2,95,31,1,18,3,3.0,0,2,2,0,0,33,1,6,8574650311,2279
2141,53,1,7,0,90,30,1,3,0,3.7,0,1,4,0,0,36,1,3,3201256192,270
2142,24,1,5,1,98,16,1,15,3,4.1,0,2,0,0,0,32,4,0,4704823958,3240
2143,47,1,8,0,39,33,1,12,3,4.3,0,5,3,0,0,21,5,5,6992842298,2853
2144,53,1,14,2,66,3,0,18,0,3.8,0,3,3,0,0,48,5,1,7168448693,3598
2145,47,1,17,2,23,19,0,14,3,3.7,0,1,2,0,0,25,4,5,8029626747,1869
2146,38,1,19,1,73,6,2,23,3,4.8,0,3,4,0,0,32,4,0,6644313474,578
2147,48,1,22,0,23,43,3,23,2,4.6,0,3,4,0,0,45,4,2,1738956338,747
2148,47,1,19,1,43,24,2,4,0,4.8,0,4,4,0,0,4,1,3,7609477251,3772
2149,19,1,24,1,45,26,3,21,3,4.6,0,4,0,0,0,19,4,1,4446715128,2541
2150,38,1,14,2,21,10,0,14,3,4.0,0,0,4,0,0,1,0,6,4717978231,3875
2151,57,1,16,1,40,12,1,14,1,2.6,0,4,0,0,0,12,1,6,3000639042,3187
2152,70,1,11,1,58,44,0,3,0,2.6,0,5,0,0,0,18,5,4,5098143034,1879
2153,38,1,18,1,48,29,0,11,2,4.5,0,0,3,0,0,43,0,1,9923373538,1893
2154,35,1,16,1,94,16,1,22,0,4.2,0,2,2,0,0,31,4,0,7857845943,1896
2155,46,1,15,0,74,49,1,22,1,3.4,0,3,5,0,0,33,1,2,8058403996,1319
2156,32,1,7,0,51,10,0,24,0,3.7,0,3,5,0,0,46,4,4,5367448315,2870
2157,38,1,19,1,83,24,1,12,3,3.6,0,4,3,0,0,41,3,1,8757661919,3029
