Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Phone Number,Transaction ID
1655,43,Male,Belt,Accessories,25,Indiana,L,Gray,Spring,2.6,No,Venmo,Store Pickup,Yes,Yes,14,Credit Card,Quarterly,2823695657,dqJTRBkGkLzT
1656,37,Male,Sweater,Clothing,81,Arizona,L,Gold,Spring,3.2,No,Venmo,Next Day Air,Yes,Yes,4,PayPal,Monthly,4010372098,yCt4g99JB0sq
1657,21,Male,Blouse,Clothing,42,Indiana,L,Brown,Spring,2.6,No,Credit Card,2-Day Shipping,Yes,Yes,41,PayPal,Every 3 Months,4952002196,2MAPsOwblt9F
1658,69,Male,Skirt,Clothing,36,Indiana,L,Turquoise,Spring,3.2,No,Cash,Store Pickup,Yes,Yes,4,Debit Card,Bi-Weekly,2186036460,KitqoZ9O1wxS
1659,32,Male,Jewelry,Accessories,66,Alaska,S,Pink,Spring,4.1,No,Debit Card,Store Pickup,Yes,Yes,47,Cash,Weekly,0389790065,OYDr8vV05wt5
1660,53,Male,Gloves,Accessories,37,Utah,M,Black,Fall,3.9,No,Bank Transfer,Next Day Air,Yes,Yes,44,Venmo,Annually,1322645932,4BmoHlstzdPo
1661,59,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Venmo,Standard,Yes,Yes,37,Venmo,Monthly,6557574503,TJrAyCLSc2rT
1662,64,Male,Gloves,Accessories,86,Iowa,S,Beige,Summer,2.7,No,Credit Card,2-Day Shipping,Yes,Yes,21,Debit Card,Quarterly,4998998027,eIfpm4GJ1BH5
1663,63,Male,Sunglasses,Accessories,24,New Mexico,M,Olive,Winter,4.6,No,Debit Card,Free Shipping,Yes,Yes,46,Debit Card,Fortnightly,5470562869,iNGeFpEGKWOr
1664,43,Male,Shirt,Clothing,22,Maine,XL,Gold,Summer,3.5,No,Cash,Standard,Yes,Yes,1,Cash,Bi-Weekly,6551781530,3sCTB1oBHzhV
1665,19,Male,Handbag,Accessories,53,Minnesota,M,Purple,Spring,5.0,No,PayPal,Next Day Air,Yes,Yes,35,PayPal,Weekly,4875503251,aI1JveLza9MT
1666,40,Male,Jacket,Outerwear,41,New Mexico,L,Pink,Fall,3.4,No,Cash,Next Day Air,Yes,Yes,49,Venmo,Monthly,4702741365,Bz2QT0ztfKbe
1667,51,Male,Skirt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Cash,Store Pickup,Yes,Yes,47,PayPal,Annually,5710898964,i4nPVd4nE1MC
1668,51,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,Bank Transfer,2-Day Shipping,Yes,Yes,24,Bank Transfer,Every 3 Months,7896918126,Dc1mfK1qbnwk
1669,66,Male,Blouse,Clothing,33,Utah,L,Charcoal,Summer,4.0,No,Credit Card,Standard,Yes,Yes,28,Debit Card,Fortnightly,9178766791,UegbbHmLjMgr
1670,42,Male,T-shirt,Clothing,59,Wisconsin,L,Maroon,Winter,2.7,No,PayPal,Store Pickup,Yes,Yes,22,Bank Transfer,Quarterly,4028548690,SAGmb4fSH5dt
1671,22,Male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,No,Venmo,Free Shipping,Yes,Yes,20,Cash,Weekly,3672577337,DDqgrGBYVAdc
1672,31,Male,Hoodie,Clothing,22,Utah,M,Olive,Winter,4.0,No,PayPal,Free Shipping,Yes,Yes,25,Bank Transfer,Weekly,0115268677,gcM9f7gb7O1B
1673,18,Male,Boots,Footwear,73,South Carolina,L,Gold,Fall,3.8,No,Debit Card,Free Shipping,Yes,Yes,15,Venmo,Quarterly,0550218532,KIiCk4tPivk9
1674,21,Male,Blouse,Clothing,62,Hawaii,M,Violet,Fall,3.4,No,Debit Card,Next Day Air,Yes,Yes,49,Venmo,Bi-Weekly,6875166221,vb2EUHC9KP4G
1675,35,Male,Coat,Outerwear,56,Alaska,M,Peach,Winter,3.2,No,PayPal,Free Shipping,Yes,Yes,10,Debit Card,Fortnightly,8606770428,S2qlvtAMNpa9
1676,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,No,Venmo,Next Day Air,Yes,Yes,21,Credit Card,Annually,7132943159,Z8WtFy65Toc8
1677,27,Male,Sunglasses,Accessories,44,West Virginia,M,Cyan,Winter,3.1,No,PayPal,Next Day Air,Yes,Yes,34,Bank Transfer,Weekly,3846491496,2gkkw6PiODmO
1678,65,Male,Jeans,Clothing,35,Oregon,L,Silver,Summer,3.3,No,PayPal,Next Day Air,No,No,41,Debit Card,Weekly,6429239304,dm4BraWFiPTP
1679,41,Male,Pants,Clothing,71,Ohio,S,Magenta,Summer,4.8,No,PayPal,2-Day Shipping,No,No,30,Venmo,Fortnightly,6973352936,8ICI90zTB5qv
1680,60,Male,Dress,Clothing,52,Massachusetts,S,Black,Fall,4.5,No,PayPal,Next Day Air,No,No,24,Debit Card,Bi-Weekly,4352271589,S0JbMPibTkZN
1681,61,Male,Shoes,Footwear,37,Louisiana,M,Olive,Summer,3.4,No,Credit Card,Store Pickup,No,No,6,Credit Card,Annually,3488297313,LOTKE3tgNt7V
1682,24,Male,Sneakers,Footwear,95,Virginia,L,Green,Winter,3.7,No,Cash,2-Day Shipping,No,No,14,Credit Card,Bi-Weekly,2515649915,kfPsAx3cyI9r
1683,65,Male,Socks,Clothing,97,New York,M,Yellow,Fall,4.9,No,Venmo,2-Day Shipping,No,No,37,Credit Card,Bi-Weekly,8073052831,Qa2q2WWRpq8z
1684,23,Male,Coat,Outerwear,57,Arkansas,S,Lavender,Spring,3.5,No,Debit Card,Next Day Air,No,No,37,Venmo,Quarterly,2240015977,jv8b9uf7wM3v
1685,30,Male,Shirt,Clothing,93,New Mexico,M,Indigo,Spring,4.6,No,Cash,Standard,No,No,28,PayPal,Weekly,7312677265,e38V5UK11sPB
1686,33,Male,Blouse,Clothing,48,Minnesota,M,Pink,Winter,4.6,No,Venmo,Standard,No,No,43,PayPal,Bi-Weekly,6056339865,dVi5lc38tpmO
1687,22,Male,Gloves,Accessories,75,Illinois,L,Red,Fall,4.2,No,Credit Card,Store Pickup,No,No,25,Cash,Annually,4282861150,mqbkzvZUzg6h
1688,67,Male,Skirt,Clothing,70,Georgia,S,Magenta,Winter,3.7,No,Venmo,Free Shipping,No,No,4,PayPal,Annually,8590004695,CQIOhJy0hwaW
1689,28,Male,Handbag,Accessories,26,Mississippi,S,Peach,Winter,3.0,No,Credit Card,Next Day Air,No,No,13,Venmo,Fortnightly,1404915695,tvuAqq1Q62Fi
1690,32,Male,Shirt,Clothing,73,North Carolina,L,Turquoise,Winter,4.6,No,Credit Card,Store Pickup,No,No,32,Bank Transfer,Monthly,5060078643,sCvwQZ1Vs25o
1691,40,Male,Coat,Outerwear,30,Nevada,M,Black,Summer,3.2,No,Cash,Free Shipping,No,No,1,Cash,Annually,3891496770,J8EyuW2qNo5a
1692,64,Male,Shoes,Footwear,61,Connecticut,L,Blue,Summer,3.5,No,Credit Card,Next Day Air,No,No,4,Cash,Annually,7511468822,J6DNxDTaDRvT
1693,56,Male,Handbag,Accessories,75,Utah,M,Beige,Winter,2.6,No,Debit Card,Standard,No,No,33,Cash,Bi-Weekly,3090797354,UfJpb7sP6g71
1694,63,Male,Jacket,Outerwear,88,Tennessee,XL,Olive,Fall,4.9,No,Venmo,Standard,No,No,45,Bank Transfer,Fortnightly,9844848832,t6HXOeqU1vj1
1695,20,Male,Shirt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,No,Credit Card,Express,No,No,20,Debit Card,Fortnightly,5352062389,MyMINDLlvIub
1696,54,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,No,Venmo,2-Day Shipping,No,No,1,PayPal,Fortnightly,8365236046,KAYIEbaXhIes
1697,31,Male,Sunglasses,Accessories,69,West Virginia,S,Turquoise,Spring,4.0,No,Bank Transfer,Free Shipping,No,No,7,Credit Card,Bi-Weekly,6907295207,kkVMSQ7MdcWV
1698,36,Male,Shirt,Clothing,87,South Carolina,L,Lavender,Fall,3.5,No,Venmo,Next Day Air,No,No,48,Credit Card,Every 3 Months,2673665767,LLNnDv52mrBu
1699,25,Male,Belt,Accessories,41,Iowa,XL,Turquoise,Winter,4.8,No,Credit Card,Standard,No,No,46,Bank Transfer,Quarterly,6255389529,QdqhFrJ7eMps
1700,20,Male,Sweater,Clothing,67,North Dakota,L,Teal,Spring,4.0,No,Bank Transfer,Free Shipping,No,No,34,Debit Card,Annually,6807115154,fms9EIguaP8h
1701,62,Male,Hoodie,Clothing,70,West Virginia,L,Black,Fall,4.1,No,Credit Card,Express,No,No,36,Bank Transfer,Monthly,0994525818,JEP1PNn5OhAA
1702,69,Male,Handbag,Accessories,41,Mississippi,XL,Blue,Winter,3.8,No,PayPal,Next Day Air,No,No,44,Debit Card,Every 3 Months,7107377112,uYcbpaOx1r2r
1703,54,Male,Jeans,Clothing,83,Alabama,XL,Yellow,Summer,5.0,No,Debit Card,Express,No,No,48,Bank Transfer,Weekly,0302536285,rRsxGkc2MDem
1704,39,Male,Backpack,Accessories,22,California,M,Black,Spring,4.0,No,Venmo,Next Day Air,No,No,12,Bank Transfer,Annually,7573524236,RtDwPrjOYunb
1705,56,Male,Sneakers,Footwear,20,Idaho,M,Lavender,Summer,3.9,No,Bank Transfer,Store Pickup,No,No,19,Cash,Every 3 Months,8409952834,bj5fMdVhHY9f
1706,39,Male,Jewelry,Accessories,29,South Dakota,L,Cyan,Summer,3.4,No,Venmo,2-Day Shipping,No,No,49,Venmo,Bi-Weekly,1462066210,F9YUoMiZhITu
1707,37,Male,Sunglasses,Accessories,87,North Dakota,M,Brown,Spring,3.0,No,Credit Card,Standard,No,No,25,Venmo,Fortnightly,5692884677,TL1v6zWDQ5Q4
1708,25,Male,Shorts,Clothing,81,Nevada,L,Maroon,Fall,4.9,No,Credit Card,2-Day Shipping,No,No,25,Cash,Bi-Weekly,6339295517,6uMikMf56TIv
1709,35,Male,Boots,Footwear,58,Florida,L,Cyan,Spring,3.2,No,Bank Transfer,Express,No,No,1,Credit Card,Quarterly,1625656158,PGUPGDcCWPIF
1710,45,Male,Skirt,Clothing,83,Indiana,M,Pink,Winter,3.8,No,Venmo,Standard,No,No,19,Bank Transfer,Annually,1252478296,kqJ4l5Udlppe
1711,19,Male,Pants,Clothing,59,Arkansas,XL,Orange,Fall,3.8,No,Debit Card,Store Pickup,No,No,7,Credit Card,Quarterly,6750011444,LQHnOfa1o7kg
1712,21,Male,T-shirt,Clothing,93,North Carolina,M,Lavender,Spring,4.7,No,Debit Card,Express,No,No,19,Credit Card,Monthly,3594049938,TDpYIvzarelJ
1713,65,Male,T-shirt,Clothing,87,Illinois,S,Beige,Fall,3.8,No,Debit Card,2-Day Shipping,No,No,9,Cash,Fortnightly,5708937732,iGejtic7grxJ
1714,49,Male,Jacket,Outerwear,22,Missouri,M,Pink,Winter,4.6,No,Venmo,Free Shipping,No,No,37,PayPal,Quarterly,8723209966,GGeudatlhGju
1715,30,Male,Jeans,Clothing,71,South Dakota,S,Charcoal,Summer,4.4,No,Bank Transfer,Standard,No,No,15,Cash,Monthly,5857674590,Ge53KD4fnrq4
1716,23,Male,Dress,Clothing,69,Idaho,XL,Gray,Spring,3.4,No,PayPal,2-Day Shipping,No,No,30,PayPal,Bi-Weekly,4680014427,j1oBl9bIXqHe
1717,69,Male,Blouse,Clothing,47,Connecticut,M,Cyan,Winter,4.7,No,Venmo,Standard,No,No,30,Cash,Every 3 Months,6376734407,7NVvxo8FArBw
1718,29,Male,Hoodie,Clothing,50,Hawaii,L,Orange,Summer,2.9,No,Cash,Express,No,No,16,Debit Card,Bi-Weekly,0984500864,IJQE08eQH8tt
1719,54,Male,T-shirt,Clothing,96,Maryland,L,Pink,Winter,3.4,No,Cash,2-Day Shipping,No,No,14,PayPal,Every 3 Months,0982255215,7NCYuzHTONzf
1720,45,Male,Sweater,Clothing,39,Maryland,M,White,Winter,3.2,No,Venmo,Free Shipping,No,No,8,Venmo,Quarterly,9100539712,I4tLBsOoxafQ
1721,25,Male,Shorts,Clothing,84,Massachusetts,S,Beige,Winter,2.8,No,Cash,Express,No,No,40,Debit Card,Bi-Weekly,7398688666,Ru9n3eZopE2B
1722,34,Male,Jewelry,Accessories,28,Delaware,S,Magenta,Spring,4.3,No,Venmo,Free Shipping,No,No,24,Credit Card,Monthly,0845967240,ODQmfGYmnfgS
1723,46,Male,T-shirt,Clothing,51,Massachusetts,L,Violet,Summer,3.3,No,Cash,Standard,No,No,14,Cash,Fortnightly,7214390191,IcckIjQNPUMT
1724,70,Male,Scarf,Accessories,20,New York,XL,Gold,Spring,3.3,No,Bank Transfer,Standard,No,No,39,PayPal,Annually,2124847869,sqGEvdPOfbIE
1725,42,Male,Shoes,Footwear,72,Delaware,S,Teal,Winter,3.3,No,PayPal,Free Shipping,No,No,21,PayPal,Weekly,0685629547,xqVY2ow1jZqR
1726,45,Male,Sunglasses,Accessories,33,Massachusetts,M,Indigo,Spring,3.0,No,Cash,Next Day Air,No,No,32,Venmo,Quarterly,6533437693,eOG30Ul2TaE9
1727,57,Male,Coat,Outerwear,28,Indiana,S,Olive,Summer,2.8,No,Credit Card,Express,No,No,45,Debit Card,Weekly,3146976662,OlbzDdazZah7
1728,49,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,Credit Card,Express,No,No,19,PayPal,Monthly,0971262207,4TWZlwlmX90L
1729,23,Male,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,No,Debit Card,Express,No,No,1,Debit Card,Every 3 Months,6461364621,qkWPLXomobvn
1730,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Venmo,Store Pickup,No,No,12,Venmo,Fortnightly,4034203040,gz3Wv9jo6ZM7
1731,23,Male,Shirt,Clothing,22,Alabama,S,Silver,Fall,4.2,No,Cash,Free Shipping,No,No,26,Credit Card,Weekly,5935616927,uUZ3ZzpW71jk
1732,21,Male,Backpack,Accessories,87,Idaho,M,Gray,Fall,3.1,No,Debit Card,Next Day Air,No,No,12,Cash,Monthly,9380431705,7g5Vii5Q2tkD
1733,45,Male,Belt,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,Cash,Free Shipping,No,No,36,Cash,Every 3 Months,6886520513,WeRjHvNA4GPV
1734,67,Male,Blouse,Clothing,85,New York,L,Black,Summer,3.4,No,Bank Transfer,Express,No,No,22,Credit Card,Annually,3332744120,hlUdSqjr4yaV
1735,31,Male,Jeans,Clothing,98,Missouri,L,Brown,Spring,3.1,No,Credit Card,Next Day Air,No,No,16,PayPal,Quarterly,2829809225,AVjG36gqCVh7
1736,58,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Debit Card,Express,No,No,31,Venmo,Annually,6718743341,lmSKeMUd4rS7
1737,57,Male,Shorts,Clothing,61,Tennessee,M,Purple,Summer,2.6,No,Cash,2-Day Shipping,No,No,43,Cash,Quarterly,2983687959,bFCAKcydXeT6
1738,42,Male,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,No,Bank Transfer,Store Pickup,No,No,50,Venmo,Bi-Weekly,8046059004,iDW1jvBqMjOV
1739,60,Male,Handbag,Accessories,61,Tennessee,M,Green,Spring,2.9,No,PayPal,2-Day Shipping,No,No,37,Credit Card,Weekly,4400177938,84DxSnkRCgly
1740,21,Male,Jewelry,Accessories,98,Minnesota,L,Silver,Winter,4.2,No,Credit Card,Express,No,No,23,Cash,Weekly,5988905296,qp4mc7eTvc9L
1741,69,Male,Pants,Clothing,21,Wisconsin,L,Charcoal,Fall,3.3,No,Cash,Next Day Air,No,No,10,Bank Transfer,Every 3 Months,8413485264,yJf8I2I8Wok6
1742,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Monthly,2834329239,okIaSHPqt7O1
1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Credit Card,Express,No,No,18,Venmo,Every 3 Months,2704108517,1yuIY04Pce1O
1744,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,No,Debit Card,Standard,No,No,3,Bank Transfer,Weekly,0442486469,ulmSWudAmA7J
1745,57,Male,Sunglasses,Accessories,63,Michigan,L,Teal,Winter,3.0,No,PayPal,Standard,No,No,23,PayPal,Weekly,4419320286,RluVKEYchPd9
1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,No,Credit Card,Store Pickup,No,No,27,Cash,Weekly,8225711100,6SkzlsXalesC
1747,65,Male,Handbag,Accessories,44,Alabama,L,Brown,Summer,3.1,No,Bank Transfer,Store Pickup,No,No,44,Bank Transfer,Fortnightly,4562952640,PEQSvWbinnLk
1748,61,Male,Coat,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,Cash,Express,No,No,41,Venmo,Quarterly,7410278758,2N51AshWbvOL
1749,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,Bank Transfer,2-Day Shipping,No,No,41,Bank Transfer,Annually,2325761216,XXDoXZIe8lwx
1750,43,Male,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,Credit Card,2-Day Shipping,No,No,36,Debit Card,Every 3 Months,2091154961,DcVZxTIFxJIA
1751,31,Male,Sunglasses,Accessories,85,Missouri,M,White,Fall,3.1,No,Credit Card,Express,No,No,38,Venmo,Every 3 Months,1147796362,Ga2IUt0uqOL6
1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,No,PayPal,2-Day Shipping,No,No,34,Cash,Annually,7719646600,OpXLXJTbDtYV
1753,34,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,Debit Card,Store Pickup,No,No,14,Venmo,Quarterly,3111783457,FkE3roSpzKdZ
1754,25,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Venmo,Next Day Air,No,No,23,Credit Card,Fortnightly,7804081308,6kTOCG9HX8kw
1755,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Fortnightly,8141006011,N3EeqvEhnjtb
1756,56,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,No,Cash,Next Day Air,No,No,45,Cash,Monthly,2953518617,27zfI27Hr69N
1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,PayPal,Free Shipping,No,No,14,Bank Transfer,Weekly,0528229798,ePfoFxM7CPPC
1758,19,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,No,Bank Transfer,Standard,No,No,48,Debit Card,Annually,5495848605,cD1cw6nRsb4T
1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Debit Card,Free Shipping,No,No,17,Venmo,Bi-Weekly,9267253953,O3HBE9D0FtnT
1760,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4.0,No,Venmo,Next Day Air,No,No,1,PayPal,Weekly,7476227303,juys7EYW6u4w
1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Credit Card,Standard,No,No,39,PayPal,Weekly,2828262870,p7Ygph6X4TvO
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,PayPal,2-Day Shipping,No,No,24,Cash,Weekly,0811965849,ekPtmPQJqVhb
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Credit Card,Express,No,No,41,Bank Transfer,Fortnightly,2854667768,uiBF0yELZlTl
1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,Venmo,Store Pickup,No,No,28,PayPal,Annually,7524822566,KUbZO0xci9L9
1765,61,Male,Dress,Clothing,56,Delaware,M,Charcoal,Summer,3.0,No,PayPal,Store Pickup,No,No,34,Venmo,Quarterly,3238315807,Lu0FqkvOW6Cu
1766,68,Male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,No,Bank Transfer,2-Day Shipping,No,No,41,Venmo,Quarterly,9367647786,gIDO8I5FncW9
1767,60,Male,Sweater,Clothing,54,Alaska,S,Cyan,Winter,4.3,No,Venmo,2-Day Shipping,No,No,27,Cash,Bi-Weekly,7965878488,cqaJW0ifon4j
1768,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,No,PayPal,2-Day Shipping,No,No,46,Debit Card,Fortnightly,7670224511,HlMEoCeZ87Py
1769,25,Male,Sandals,Footwear,45,Nebraska,M,Indigo,Summer,3.9,No,Venmo,2-Day Shipping,No,No,2,PayPal,Every 3 Months,3655353188,RkARB43nYTq6
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Credit Card,Free Shipping,No,No,45,Cash,Monthly,5888793839,Pq6FakTca2ka
1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,Credit Card,Express,No,No,34,Bank Transfer,Weekly,1760348468,HZXLnu6WoMQT
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,No,Credit Card,Store Pickup,No,No,9,Credit Card,Annually,6482935347,HepeYuI2WyKe
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,Bank Transfer,Annually,1013501360,sgtIRCNBSrwN
1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,No,Cash,Free Shipping,No,No,17,PayPal,Annually,6238484994,XiACoDCOVqkD
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Bank Transfer,Express,No,No,6,PayPal,Weekly,7147142936,feXggYz6E27i
1776,18,Male,Jacket,Outerwear,47,Iowa,M,Violet,Spring,3.3,No,Bank Transfer,2-Day Shipping,No,No,12,Cash,Bi-Weekly,7566668507,6jF21t8aanUs
1777,56,Male,Jacket,Outerwear,64,Arizona,L,Cyan,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,10,Venmo,Every 3 Months,3007867930,e3oncZUslVnX
1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,No,Cash,Free Shipping,No,No,4,Cash,Fortnightly,7793329229,5CDIJviB0K15
1779,49,Male,Belt,Accessories,94,Texas,M,Red,Winter,4.9,No,Debit Card,Store Pickup,No,No,8,Debit Card,Bi-Weekly,2988528345,2NE6NgTfFR0C
1780,29,Male,Scarf,Accessories,62,Virginia,M,Charcoal,Winter,4.3,No,Bank Transfer,Free Shipping,No,No,41,Venmo,Weekly,0665456838,MzhV43z8KxRK
1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,No,Cash,Next Day Air,No,No,49,Credit Card,Weekly,9835380620,fCQ6aATFuJsK
1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,No,PayPal,Express,No,No,49,Bank Transfer,Quarterly,4251165175,i25icqUj9Ypc
1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,No,Credit Card,Next Day Air,No,No,40,Bank Transfer,Fortnightly,1071686634,PNib3ej1JyIc
1784,42,Male,Handbag,Accessories,49,Ohio,L,Lavender,Winter,3.3,No,Cash,Free Shipping,No,No,30,Credit Card,Monthly,5013708619,1GmZovnRlzGf
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,No,Cash,Standard,No,No,4,Debit Card,Quarterly,0109544070,3qzBnd8l3RNf
1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,No,Bank Transfer,Next Day Air,No,No,22,Venmo,Monthly,2376383333,FCw6hN7fzEAB
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,No,Debit Card,2-Day Shipping,No,No,22,Venmo,Monthly,4144926796,ZeHzEbBDDaTO
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,No,Bank Transfer,2-Day Shipping,No,No,10,Bank Transfer,Quarterly,2711566092,L3Yjwxy9ZhW0
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,PayPal,Store Pickup,No,No,23,Cash,Bi-Weekly,9324921654,KaqeZS87FAim
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3.0,No,PayPal,2-Day Shipping,No,No,43,Debit Card,Quarterly,5337839523,iOviH9O4mbVd
1791,50,Male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Credit Card,Store Pickup,No,No,31,PayPal,Bi-Weekly,4866888006,4SSClKEFByic
1792,62,Male,Jeans,Clothing,98,Montana,S,Purple,Winter,4.0,No,Debit Card,Store Pickup,No,No,38,Cash,Annually,4747326322,hCWINOLBtMBD
1793,38,Male,Sneakers,Footwear,59,Iowa,M,Peach,Fall,3.0,No,Bank Transfer,Express,No,No,22,Debit Card,Every 3 Months,8937285444,D0Dj0XkQwo7E
1794,65,Male,Hat,Accessories,92,Iowa,S,White,Fall,3.8,No,Debit Card,Store Pickup,No,No,45,Cash,Every 3 Months,8204339527,peuRSrbQej0Y
1795,60,Male,Backpack,Accessories,40,Ohio,L,Indigo,Spring,3.7,No,Bank Transfer,Express,No,No,21,Debit Card,Fortnightly,7624959632,YvwlcSXSpkU0
1796,68,Male,Jeans,Clothing,20,Wisconsin,S,Violet,Fall,4.0,No,Debit Card,2-Day Shipping,No,No,9,Debit Card,Fortnightly,4707533305,WcJNbLWoPlN9
1797,62,Male,Skirt,Clothing,35,South Carolina,S,Brown,Spring,3.1,No,Debit Card,Store Pickup,No,No,34,Venmo,Weekly,6960395365,1bUxTM8EvIRl
1798,62,Male,Belt,Accessories,35,Oregon,L,Maroon,Spring,3.9,No,PayPal,2-Day Shipping,No,No,26,Venmo,Weekly,0216882368,aYytt0t8Os4W
1799,40,Male,Dress,Clothing,82,North Dakota,L,Magenta,Winter,3.7,No,Credit Card,Express,No,No,1,Cash,Weekly,8306495294,prMKsZeaaVbs
1800,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Debit Card,Express,No,No,47,Venmo,Weekly,8650040678,QVDLQYtgIwjz
1801,22,Male,Coat,Outerwear,58,Mississippi,XL,Indigo,Winter,2.7,No,Cash,Express,No,No,30,Credit Card,Weekly,8334036279,ogLOhz9X2mKt
1802,33,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Credit Card,Express,No,No,48,Debit Card,Fortnightly,8326393691,3WXovZQ98Ozc
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Bank Transfer,Store Pickup,No,No,31,Venmo,Bi-Weekly,7308826281,rNiN4N0m1IDC
1804,60,Male,Sneakers,Footwear,97,New Hampshire,S,Gray,Summer,3.5,No,PayPal,Free Shipping,No,No,33,Venmo,Fortnightly,8588383396,SSVxxQmTBJJk
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,No,Debit Card,Next Day Air,No,No,39,Credit Card,Weekly,0899160667,tgTe3xs3WlGq
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Venmo,Store Pickup,No,No,46,Debit Card,Weekly,8152174691,Jctfalx85EB1
1807,58,Male,Handbag,Accessories,67,Rhode Island,M,Green,Fall,3.9,No,Credit Card,Standard,No,No,24,Venmo,Annually,5665276536,5I0yGTwpv378
1808,34,Male,Sneakers,Footwear,46,Vermont,L,Gold,Summer,3.5,No,PayPal,Standard,No,No,37,Venmo,Fortnightly,4271960157,xNSSyDFb9zX1
